session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,processing_time,inference_time,local_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260630_110601,75,ordered,,0,57,56,Which US No 1 single came from Diana Ross's platinum album Diana?,Upside Down,"[""Upside Down (Diana Ross song)"", ""Up side down"", ""Upside Down"", ""Upside Down (single)""]",True,0.0474,0.8201,0.8676,7517.0,32607.0,172.96,141.8515
20260630_110601,75,ordered,,0,58,57,River Phoenix died during the making of which movie?,Dark Blood,"[""Dark Blood (film)"", ""Dark Blood""]",True,0.0421,0.8231,0.8652,7517.0,32607.0,171.49,141.1566
20260630_110601,75,ordered,,0,59,58,Which artist David was born in Bradford UK?,David Hockney,"[""Hockney"", ""David Hockney""]",True,0.0367,0.8287,0.8654,7517.0,32607.0,171.5,142.1249
20260630_110601,75,ordered,,0,60,59,What is Mel Gibson's middle name?,John,"[""St Colm"", ""Saint Colm Cille"", ""Calum Cille"", ""Collumcille"", ""Life of St. Columba"", ""St Columcille"", ""Columba, Saint"", ""Columba"", ""St Colmcille"", ""Vita Sancti Columbae"", ""Saint Columba"", ""Vita Columbae"", ""Colmcille"", ""Colum Cille mac Fedelmtheo"", ""Columbkille"", ""St. Columcille"", ""Columba of Iona"", ""Colm Cille"", ""Colmkill"", ""Columb Cille"", ""Colmekill"", ""Saint Columb"", ""Saint Columbkille"", ""St Colum Cille"", ""St. Columba"", ""Scoto-Hibernian Monasteries"", ""Saint Colmcille"", ""Life of Columba"", ""Columbcille"", ""Saint Columcille"", ""Colum Cille"", ""Columcille"", ""St Columba""]",False,0.0316,0.8342,0.8659,7517.0,32607.0,170.59,142.3134
20260630_110601,75,ordered,,0,61,60,Richard Daley was mayor of which city for 21 years?,Chicago,"[""Chi-Beria"", ""Sayre language academy"", ""Chicago"", ""Chicago, Illinois"", ""Hog Butcher for the World"", ""Land of smelly onions"", ""Ariel Community Academy"", ""The weather in Chicago"", ""Chicago, Illinois, U.S.A."", ""Chicago, Illionis"", ""Near North Montessori"", ""Religion in Chicago"", ""Chicago Finance Committee"", ""The Paris of America"", ""The city of Chicago"", ""City of Chicago"", ""List of sister cities of Chicago"", ""UN/LOCODE:USCHI"", ""Chicago theatre scene"", ""Chicago, WI"", ""The City of Broad Shoulders"", ""City of Broad Shoulders"", ""Sister Cities of Chicago"", ""Chicago il"", ""Chicago, Illinois, USA"", ""Performing arts in Chicago"", ""Chicago Transportation Committee"", ""Chicago, Wisconsin"", ""City of chicago"", ""Chicago theater scene"", ""Chicago, Il"", ""Chicago, IL."", ""Chicago, Ill."", ""City of Chicago, Illinois"", ""Chi town"", ""Chicago, United States"", ""Chicago (Ill.)"", ""Transport in Chicago"", ""Chicago, Illinois, United States"", ""Chicago (IL)"", ""USCHI"", ""Chichago"", ""Chcago"", ""Chicago, Illinois, U.S."", ""Sister Cities Chicago"", ""Chicago, USA"", ""Chi City"", ""Chicago, IL"", ""Chi-Town"", ""Chicago theatre"", ""Paris of America"", ""Chicago, Illinois, US"", ""Chicago Illinois"", ""The city of Chicago, Illinois"", ""Sister cities of Chicago""]",True,0.0321,0.8338,0.866,7513.0,32607.0,171.77,143.2278
20260630_110601,75,ordered,,0,62,61,"""In which movie did Garbo say, """"I want to be alone"""".""","""Camille""","[""The grand hotel"", ""Grand Hôtel"", ""Grand hotel"", ""The Grand Hotel"", ""Grand Hotel"", ""Grand Hotel (disambiguation)""]",False,0.0402,0.8294,0.8695,7509.0,32607.0,171.98,142.6318
20260630_110601,75,ordered,,0,63,62,What is Osbert Lancaster best known for producing?,The 1950s sitcom <em>The Army Game</em>,"[""Cartoonish"", ""Cartoons"", ""American cartoon"", ""Cartoon"", ""Cartoonistic"", ""Cartoonism""]",False,0.0427,0.8378,0.8805,7505.0,32607.0,171.79,143.9215
20260630_110601,75,ordered,,0,64,63,Who was the defending champion when Martina Navratilova first won Wimbledon singles?,Billie Jean King,"[""Virginia Wade"", ""Sarah Virginia Wade""]",False,0.032,0.837,0.869,7505.0,32607.0,171.22,143.3187
20260630_110601,75,ordered,,0,65,64,Who was the first US-born winner of golf's British Open?,Bobby Jones,"[""Walter Hagen"", ""Hagen, Walter"", ""Walter Charles Hagen""]",False,0.0346,0.8275,0.8621,7505.0,32607.0,171.72,142.0929
20260630_110601,75,ordered,,0,66,65,In which country is the Sky Train Rail bridge?,Thailand,"[""Canada"", ""Canadá"", ""The Dominion of Canada"", ""Commonwealth of Canada"", ""Dominion of canada"", ""ISO 3166-1:CA"", ""Etymology of Canada"", ""CANADA"", ""Canadiophile"", ""Canada's"", ""ᑲᓇᑕ"", ""Canada/References"", ""America's top hat"", ""Canada."", ""Cnada"", ""Čanada"", ""Canadian Federation"", ""Kenadian"", ""Canadialand"", ""Xanada"", ""Dominion of Canada"", ""Canadaa""]",False,0.0465,0.825,0.8715,7505.0,32607.0,171.64,141.6044
20260630_110601,75,ordered,,0,67,66,What was the Paramount Film Company originally called?,Famous Players-Lasky,"[""Raleigh Studios"", ""Famous Players Film Company"", ""The Famous Players"", ""Celebrated Players Film Corporation""]",True,0.0495,0.834,0.8834,7505.0,32607.0,170.45,142.1497
20260630_110601,75,ordered,,0,68,67,Who was the first person after Scott to reach the South Pole overland?,Robert Scott,"[""Sir Edmund Hillary"", ""Edmund Hilary"", ""Sir Ed"", ""Sir Edmund Hilary"", ""Sir Edmund Percival Hillary"", ""Edmond Hillary"", ""Ed Hillary"", ""Edmond hillary"", ""Sir Edmund"", ""Edmund Percival Hillary"", ""Edmund Hillary""]",False,0.0423,0.8355,0.8779,7505.0,32607.0,170.52,142.4726
20260630_110601,75,ordered,,0,69,68,Which journalist first told the world about the My Lai massacre?,Seymour Hersh,"[""Seymour Hersch"", ""The Dark Side of Camelot"", ""Seymour M. Hersh"", ""Chain of Command: The Road from 9/11 to Abu Ghraib"", ""Hersh, Seymour M."", ""Seymour Hersh"", ""Sy Hersh"", ""Chain of Command (book)"", ""Seymour (Sy) Myron Hersh"", ""Seymour Hirsch""]",True,0.0339,0.8324,0.8663,7505.0,32607.0,171.11,142.4344
20260630_110601,75,ordered,,0,70,69,What is the name of Terence and Shirley Conran's dress designer son?,Jasper Conran,"[""Jaspis"", ""Bruneau jasper"", ""Egyptian jasper"", ""Black Jasper"", ""Lydian stone"", ""Jasper (mineral)"", ""Jasper"", ""Youngite"", ""Bruneau Jasper""]",True,0.0354,0.8311,0.8665,7505.0,32607.0,172.32,143.216
20260630_110601,75,ordered,,0,71,70,Which drink did The Spice Girls promote?,Pepsi,"[""Pep.si"", ""Pepsey"", ""Pepsi Convoy"", ""Pepsi Lime"", ""Pepsi: summer Mix"", ""Pepsi Si"", ""Brad's drink"", ""Cherry Pepsi"", ""Pepsi Sí"", ""Pepsi edge"", ""Joy of Cola"", ""Pepsi Summer mix"", ""Pepsi tarik"", ""Pepsi cino"", ""Pepsi Holiday Spice"", ""Pepsi Perfect"", ""PepsiCola"", ""Pepsi: Summer mix"", ""Pepsi: summer mix"", ""Pepsi Gold"", ""Pepsi Samba"", ""Pepsi Vanilla"", ""Pepsi Avantage"", ""Vanilla Pepsi"", ""Pepsi cola"", ""Pepsi Tarik"", ""Pepsi (Summer Mix)"", ""Pepsi"", ""Mandarin Orange Slice"", ""Pepsi advantage"", ""Pepsi (summer mix)"", ""Wildcherrypepsi"", ""Cokesi"", ""Pepsi-Cola"", ""Pepsi Fire"", ""Pepsi EDGE"", ""Pepsi Cola"", ""Pepsiman"", ""Pepsi avantage"", ""Pepsi AM"", ""Pepsi: Summer Mix"", ""Diet Wild Cherry Pepsi"", ""Pepsi Man"", ""Pepsi-cola"", ""Pepsi Cappuccino"", ""Pepsi summer Mix"", ""Pepsi Ice"", ""Pepsi lime"", ""Peppsey"", ""Diet Cherry Pepsi"", ""Pepsi Edge"", ""Pepsi summer mix"", ""Brad's Drink"", ""Pepsi B"", ""Pepsi Summer Mix"", ""Pepsi Limited Edition Summer Mix"", ""Pepsi X"", ""PEPSI"", ""Brads drink"", ""Homemade Pepsi"", ""Diet Pepsi Vanilla"", ""Pepsi (Summer mix)""]",True,0.0364,0.8312,0.8675,7505.0,32607.0,172.41,143.3006
20260630_110601,75,ordered,,0,72,71,Who was the youngest brother in the Beach Boys?,Brian,"[""Carl Wilson"", ""Carl Wilson discography"", ""Wilson, Carl Dean"", ""Carl Dean Wilson"", ""Wilson, Carl""]",False,0.0436,0.8224,0.8661,7505.0,32607.0,173.71,142.8675
20260630_110601,75,ordered,,0,73,72,Who first hosted Family Feud?,Richard Dawson,"[""Dick Dawson"", ""Richard Dawson"", ""Dickie Dawson"", ""Colin Lionel Emm"", ""Colin Emm""]",True,0.0398,0.8236,0.8634,7505.0,32607.0,172.95,142.4486
20260630_110601,75,ordered,,0,74,73,What did the Lone Ranger's title Kemo Sabe mean in Apache?,"""He who is not afraid.""","[""Lèine bhàn"", ""White shirt"", ""White Shirt"", ""Leine bhan""]",False,0.0482,0.8375,0.8856,7505.0,32607.0,172.6,144.5464
20260630_110601,75,ordered,,0,75,74,Who or what was Gentle Ben in the 60s TV series?,A gentle giant of a horse.,"[""Ursine"", ""Ursoidea"", ""Honey pig"", ""Bears"", ""Arctos"", ""Ursidae"", ""BEAR"", ""Mating bears"", ""Bear cub"", ""Reproductive behavior of bears"", ""Ursoid"", ""Cub (bear)"", ""Bear"", ""🐻"", ""Bear (zoology)"", ""Sexual behavior of bears"", ""Bear hibernation""]",False,0.0363,0.8271,0.8635,7505.0,32607.0,171.35,141.7295
